,PRODUCT,Coal and coal products,Peat and peat products,Oil shale and oil sands,"Crude, NGL and feedstocks",Oil products,Natural gas,Nuclear,Hydro,Geothermal,Solar/wind/other,Biofuels and waste,Heat production from non-specified combustible fuels,Electricity,Heat,Total,Memo: Renewables,"Memo: Coal, peat and oil shale",Memo: Primary and secondary oil,"Memo: Geothermal, solar/wind/other, heat, electricity"
FLOW,TIME
   Heat output-main activity producer CHP plants,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer CHP plants,2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
   Heat output-autoproducer CHP plants,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer CHP plants,2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
   Heat output-main activity producer heat plants,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer heat plants,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer heat plants,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer heat plants,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer heat plants,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer heat plants,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer heat plants,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer heat plants,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer heat plants,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer heat plants,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer heat plants,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer heat plants,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-main activity producer heat plants,1972,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0
   Heat output-main activity producer heat plants,1973,0,0,0,0,0,0,0,0,0,0,0,28,0,0,28,0,0,0,0
   Heat output-main activity producer heat plants,1974,0,0,0,0,0,0,0,0,0,0,0,45,0,0,45,0,0,0,0
   Heat output-main activity producer heat plants,1975,0,0,0,0,0,0,0,0,0,0,0,56,0,0,56,0,0,0,0
   Heat output-main activity producer heat plants,1976,0,0,0,0,0,0,0,0,0,0,0,68,0,0,68,0,0,0,0
   Heat output-main activity producer heat plants,1977,14,0,0,0,33,19,0,0,0,0,0,8,0,0,74,0,14,33,0
   Heat output-main activity producer heat plants,1978,14,0,0,0,34,28,0,0,0,0,0,11,0,0,87,0,14,34,0
   Heat output-main activity producer heat plants,1979,15,0,0,0,30,37,0,0,0,0,0,12,0,0,94,0,15,30,0
   Heat output-main activity producer heat plants,1980,15,0,0,0,29,47,0,0,0,0,0,12,0,0,102,0,15,29,0
   Heat output-main activity producer heat plants,1981,16,0,0,0,28,50,0,0,0,0,0,13,0,0,107,0,16,28,0
   Heat output-main activity producer heat plants,1982,15,0,0,0,27,53,0,0,0,0,0,13,0,0,108,0,15,27,0
   Heat output-main activity producer heat plants,1983,16,0,0,0,30,59,0,0,0,0,0,6,10,0,121,0,16,30,10
   Heat output-main activity producer heat plants,1984,19,0,0,0,30,63,0,0,0,0,0,7,11,0,130,0,19,30,11
   Heat output-main activity producer heat plants,1985,18,0,0,0,30,68,0,0,0,0,0,10,12,0,138,0,18,30,12
   Heat output-main activity producer heat plants,1986,17,0,0,0,27,71,0,0,0,0,0,13,13,0,141,0,17,27,13
   Heat output-main activity producer heat plants,1987,17,0,0,0,28,79,0,0,0,0,0,15,14,0,152,0,17,28,14
   Heat output-main activity producer heat plants,1988,16,0,0,0,28,80,0,0,0,0,0,14,17,0,154,0,16,28,17
   Heat output-main activity producer heat plants,1989,17,0,0,0,28,94,0,0,0,0,0,13,20,0,172,0,17,28,20
   Heat output-main activity producer heat plants,1990,13,0,0,0,41,93,0,0,0,21,1,0,29,..,200,0,13,41,51
   Heat output-main activity producer heat plants,1991,14,0,0,0,31,124,0,0,0,29,1,0,34,..,234,0,14,31,64
   Heat output-main activity producer heat plants,1992,14,0,0,0,30,137,0,0,0,34,2,0,40,..,257,0,14,30,74
   Heat output-main activity producer heat plants,1993,13,0,0,0,30,159,0,0,0,36,2,0,44,..,284,0,13,30,80
   Heat output-main activity producer heat plants,1994,15,0,0,0,30,193,0,0,0,49,3,0,56,..,347,0,15,30,106
   Heat output-main activity producer heat plants,1995,13,0,0,0,32,210,0,0,0,60,3,0,61,..,378,0,13,32,121
   Heat output-main activity producer heat plants,1996,12,0,0,0,30,221,0,0,0,69,3,0,68,..,403,0,12,30,136
   Heat output-main activity producer heat plants,1997,14,0,0,0,30,242,0,0,0,78,3,0,74,..,442,0,14,30,152
   Heat output-main activity producer heat plants,1998,15,0,0,0,32,263,0,0,0,82,3,0,82,..,477,0,15,32,164
   Heat output-main activity producer heat plants,1999,14,0,0,0,36,282,0,0,0,86,3,0,89,..,510,0,14,36,175
   Heat output-main activity producer heat plants,2000,15,0,0,0,37,300,0,0,0,91,4,0,94,..,541,0,15,37,185
   Heat output-main activity producer heat plants,2001,14,0,0,0,33,297,0,0,0,95,4,0,96,..,540,0,14,33,191
   Heat output-main activity producer heat plants,2002,18,0,0,0,34,313,0,0,0,88,4,0,96,..,553,0,18,34,184
   Heat output-main activity producer heat plants,2003,16,0,0,0,30,302,0,0,0,91,4,0,105,..,548,0,16,30,195
   Heat output-main activity producer heat plants,2004,12,0,0,0,30,341,0,0,0,106,3,0,102,..,595,0,12,30,208
   Heat output-main activity producer heat plants,2005,13,0,0,0,21,358,0,0,0,105,3,0,99,..,599,0,13,21,203
   Heat output-main activity producer heat plants,2006,13,0,0,0,14,344,0,0,0,105,2,0,99,..,577,0,13,14,204
   Heat output-main activity producer heat plants,2007,13,0,0,0,10,372,0,0,0,101,2,0,101,..,599,0,13,10,202
   Heat output-main activity producer heat plants,2008,12,0,0,0,9,353,0,0,0,100,2,0,98,..,574,0,12,9,198
   Heat output-main activity producer heat plants,2009,0,0,0,0,7,348,0,0,0,99,2,0,93,..,549,0,0,7,192
   Heat output-main activity producer heat plants,2010,0,0,0,0,19,366,0,0,0,93,1,0,105,..,583,0,0,19,199
   Heat output-main activity producer heat plants,2011,0,0,0,0,17,338,0,0,0,77,0,0,92,..,524,0,0,17,169
   Heat output-main activity producer heat plants,2012,0,0,0,0,4,345,0,0,0,72,0,0,116,..,537,0,0,4,188
   Heat output-main activity producer heat plants,2013,0,0,0,0,2,351,0,0,0,73,0,0,121,..,547,0,0,2,194
   Heat output-main activity producer heat plants,2014,0,0,0,0,3,321,0,0,0,71,0,0,122,..,516,0,0,3,193
   Heat output-main activity producer heat plants,2015,0,0,0,0,5,303,0,0,0,67,0,0,134,..,509,0,0,5,201
   Heat output-main activity producer heat plants,2016,0,0,0,0,5,322,0,0,0,64,0,0,140,..,531,0,0,5,204
   Heat output-main activity producer heat plants,2017,0,0,0,0,5,324,0,0,0,65,0,0,142,..,535,0,0,5,207
   Heat output-main activity producer heat plants,2018,0,0,0,0,3,312,0,0,0,59,0,0,170,..,544,0,0,3,229
   Heat output-main activity producer heat plants,2019,0,0,0,0,3,295,0,0,0,62,0,0,181,..,541,0,0,3,243
   Heat output-main activity producer heat plants,2020,0,0,0,0,3,295,0,0,0,62,0,0,182,..,541,0,0,3,243
   Heat output-main activity producer heat plants,2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
   Heat output-autoproducer heat plants,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
   Heat output-autoproducer heat plants,2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Memo: Efficiency of electricity only plants (main and auto) (%),1960,23,0,0,0,49,40,0,x,0,x,0,x,x,x,x,x,23,49,x
Memo: Efficiency of electricity only plants (main and auto) (%),1961,23,0,0,0,40,38,0,x,0,x,0,x,x,x,x,x,23,40,x
Memo: Efficiency of electricity only plants (main and auto) (%),1962,25,0,0,0,43,39,0,x,0,x,0,x,x,x,x,x,25,43,x
Memo: Efficiency of electricity only plants (main and auto) (%),1963,26,0,0,0,41,39,0,x,0,x,0,x,x,x,x,x,26,41,x
Memo: Efficiency of electricity only plants (main and auto) (%),1964,25,0,0,0,51,39,0,x,0,x,0,x,x,x,x,x,25,51,x
Memo: Efficiency of electricity only plants (main and auto) (%),1965,25,0,0,0,44,39,0,x,0,x,0,x,x,x,x,x,25,44,x
Memo: Efficiency of electricity only plants (main and auto) (%),1966,26,0,0,0,52,41,33,x,0,x,0,x,x,x,x,x,26,47,x
Memo: Efficiency of electricity only plants (main and auto) (%),1967,33,0,0,0,46,39,33,x,0,x,0,x,x,x,x,x,33,41,x
Memo: Efficiency of electricity only plants (main and auto) (%),1968,33,0,0,0,49,39,33,x,0,x,0,x,x,x,x,x,33,44,x
Memo: Efficiency of electricity only plants (main and auto) (%),1969,30,0,0,0,52,39,33,x,0,x,0,x,x,x,x,x,30,46,x
Memo: Efficiency of electricity only plants (main and auto) (%),1970,31,0,0,0,44,33,33,x,0,x,0,x,x,x,x,x,31,39,x
Memo: Efficiency of electricity only plants (main and auto) (%),1971,28,0,0,0,49,43,33,x,0,x,0,x,x,x,x,x,28,40,x
